mpid,formula,num_sites,crystal_system,e_hull,band_gap,formation,space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,total_atom_number,max_atom_number,min_atom_number,average_atom_number
mp-8211,GaGeTe,6,5,0,0.1672,-0.296429612,166,31,52,21,38.33333333,9.111111111,31,74,90,16,81,6,74,69.723,127.6,57.877,89.98766667,25.07488889,69.723,302.91,1211.4,908.49,745.6566667,310.4955556,302.91,13,16,3,14.33333333,1.111111111,13,4,5,1,4.333333333,0.444444444,4,120,138,18,126.6666667,7.555555556,120,1.81,2.1,0.29,1.973333333,0.108888889,1.81,2,2,0,2,0,2,1,4,3,2.333333333,1.111111111,1,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14.33333333,1.111111111,13,0,0,0,0,0,0,2,5,3,3.666666667,1.111111111,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.666666667,1.111111111,2,18.8575,34.76333333,15.90583333,25.54194444,6.147592593,18.8575,0,0.464,0.464,0.282333333,0.188222222,0,0,0,0,0,0,0,64,225,161,147,55.33333333,64,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,2,2.333333333,10,0,0.139534884,0.162790698,0.697674419,0,FALSE,0.020805516,0.00364207,4.289974837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,115,52,31,38.33333333
mp-1224051,In5SnSb3Te,10,1,0.015927122,0.1653,-0.210847915,1,49,52,3,50,1,49,75,90,15,80,5,75,114.818,127.6,12.782,118.568,3.75,114.818,429.75,903.78,474.03,608.783,199.7736,429.75,13,16,3,14,1,13,5,5,0,5,0,5,138,142,4,140.4,1.6,142,1.78,2.1,0.32,1.911,0.131,1.78,2,2,0,2,0,2,1,4,3,2,1,1,10,10,0,10,0,10,0,0,0,0,0,0,13,16,3,14,1,13,0,0,0,0,0,0,2,5,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,1,5,24.26,34.76333333,10.50333333,28.40283333,4.142833333,24.26,0,0.464,0.464,0.0464,0.08352,0,0,0,0,0,0,0,139,166,27,148.6,11.12,139,4,0.6,0.536010841,0.507605104,0.501977747,0.500301522,2,2,10,0,0.142857143,0.142857143,0.714285714,0,TRUE,0.025275098,0.004504421,3.838390948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,202,52,49,50.5
mp-1222292,LiErSe2,4,4,0.087879573,0.1637,-1.86996595,123,3,68,65,34.75,16.625,34,1,89,88,53.5,35.5,89,6.941,167.259,160.318,83.03,42.1145,78.96,453.69,1770,1316.31,802.9225,483.53875,494,1,16,15,9,7,16,2,6,4,4,1,4,120,189,69,139.25,24.875,120,0.98,2.55,1.57,1.83,0.72,2.55,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,5,5,10,0,12,12,3,4.5,0,1,16,15,11.75,5.375,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,0,0,0,0,0,0,2,2,0.5,0.75,0,1,2,1,1.75,0.375,2,16.59333333,30.585,13.99166667,24.75458333,4.080625,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,112.75,98.75,14,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,1.75,2,5,3,0.14893617,0.170212766,0.425531915,0.255319149,TRUE,0.460020984,0.102157041,4.309904074,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,105,68,3,35
mp-1206272,TaSe6,7,3,1.141304678,0.1612,0.716758832,65,34,73,39,39.57142857,9.551020408,34,48,89,41,83.14285714,10.04081633,89,78.96,180.94788,101.98788,93.52969714,24.97662367,78.96,494,3290,2796,893.4285714,684.7346939,494,5,16,11,14.42857143,2.693877551,16,4,6,2,4.285714286,0.489795918,4,120,170,50,127.1428571,12.24489796,120,1.5,2.55,1.05,2.4,0.257142857,2.55,2,2,0,2,0,2,0,4,4,3.428571429,0.979591837,4,3,10,7,9,1.714285714,10,0,14,14,2,3.428571429,0,16,19,3,16.42857143,0.734693878,16,0,0,0,0,0,0,0,2,2,1.714285714,0.489795918,2,0,7,7,1,1.714285714,0,0,0,0,0,0,0,2,7,5,2.714285714,1.224489796,2,18.12,25.92,7.8,24.80571429,1.910204082,25.92,0,0.799,0.799,0.684857143,0.195673469,0.799,0,0,0,0,0,0,14,229,215,44.71428571,52.65306122,14,2,0.868966076,0.858463572,0.857164902,0.857143295,0.857142859,2,3.428571429,9,2,0.12173913,0.208695652,0.547826087,0.12173913,FALSE,0.240902461,0.029498261,5.591547512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107,73,34,53.5
mp-1223900,InAgSeS,8,3,0.005369229,0.1597,-0.656417517,24,16,49,33,36.5,11.5,16,65,89,24,79.25,9.25,65,32.065,114.818,82.753,83.4278,27.9153,32.065,388.36,1234.93,846.57,636.76,299.085,388.36,11,16,5,14,2,11,3,5,2,4.25,0.75,3,105,145,40,128,15.5,105,1.78,2.58,0.8,2.21,0.355,1.78,1,2,1,1.75,0.375,1,0,4,4,2.25,1.75,0,0,10,10,7.5,3.75,0,0,0,0,0,0,0,6,16,10,11.5,3,6,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,1,16.33,25.92,9.59,23.07421875,3.372109375,16.33,0,2.202,2.202,0.75025,0.75025,0,0,0,0,0,0,0,14,225,211,112,70,14,4,0.5,0.396850263,0.329876978,0.304753414,0.287174589,1.75,2.25,7.5,0,0.152173913,0.195652174,0.652173913,0,TRUE,0.147856211,0.030207383,4.715496598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,146,49,16,36.5
mp-1078498,ZnCu2SiTe4,8,4,0,0.159,-0.389040606,121,14,52,38,38.75,13.25,52,64,90,26,79.375,10.625,90,28.0855,127.6,99.5145,91.3696875,36.2303125,127.6,692.68,1687,994.32,998.2325,351.960625,722.66,11,16,5,14,2,16,3,5,2,4.375,0.625,5,111,138,27,131.125,7.3125,138,1.65,2.1,0.45,1.96875,0.13125,2.1,1,2,1,1.75,0.375,2,0,4,4,2.25,1.75,4,0,10,10,8.75,2.1875,10,0,0,0,0,0,0,4,16,12,12.75,3.25,16,0,1,1,0.25,0.375,0,0,4,4,1.5,1.125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.75,0.8125,2,11.07,34.76333333,23.69333333,24.44916667,10.31416667,34.76333333,0,0.773,0.773,0.328625,0.24646875,0.464,0,0,0,0,0,0,152,227,75,184.875,32.875,152,4,0.58630197,0.524792057,0.503277073,0.500564837,0.500048902,1.75,2.25,8.75,0,0.137254902,0.176470588,0.68627451,0,TRUE,0.049364908,0.005677692,5.027399811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,125,52,14,31.25
mp-1206225,Tb2Te3,5,4,2.856247854,0.1578,1.161530632,123,52,65,13,57.2,6.24,52,29,90,61,65.6,29.28,90,127.6,158.92535,31.32535,140.13014,15.036168,127.6,722.66,1629,906.34,1085.196,435.0432,722.66,3,16,13,10.8,6.24,16,5,6,1,5.4,0.48,5,138,194,56,160.4,26.88,138,1.21,2.1,0.89,1.744,0.4272,2.1,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,6,4.8,10,0,9,9,3.6,4.32,0,11,16,5,14,2.4,16,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,5,5,2,2.4,0,2,5,3,3.2,1.44,2,31.73666667,34.76333333,3.026666667,33.55266667,1.4528,34.76333333,0,0.464,0.464,0.2784,0.22272,0.464,0,0,0,0,0,0,152,194,42,168.8,20.16,152,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,2,2.4,6,3.6,0.142857143,0.171428571,0.428571429,0.257142857,TRUE,0.221199217,0.053087812,4.419459517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,117,65,52,58.5
mp-1025937,Te4Mo3S2,9,5,0.070985936,0.1554,-0.455762345,156,16,52,36,40.66666667,10.96296296,52,50,90,40,76.22222222,17.48148148,90,32.065,127.6,95.535,95.82333333,28.33703704,127.6,388.36,2896,2507.64,1372.817778,1015.454815,722.66,6,16,10,12.66666667,4.444444444,16,3,5,2,4.555555556,0.691358025,5,105,154,49,136,13.77777778,138,2.1,2.58,0.48,2.226666667,0.157037037,2.1,1,2,1,1.666666667,0.444444444,2,0,4,4,2.666666667,1.777777778,4,0,10,10,6.111111111,3.456790123,10,0,0,0,0,0,0,6,16,10,10.44444444,4.938271605,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.888888889,2,0,5,5,1.666666667,2.222222222,0,0,0,0,0,0,0,2,6,4,3.333333333,1.777777778,2,15.69,34.76333333,19.07333333,26.41078704,7.424485597,34.76333333,0,2.202,2.202,0.695555556,0.669530864,0.464,0,0,0,0,0,0,70,229,159,159.4444444,46.37037037,152,3,0.598351645,0.514007223,0.466100234,0.452915579,0.446927314,1.666666667,2.666666667,6.111111111,0,0.159574468,0.255319149,0.585106383,0,TRUE,0.055972517,0.008857107,5.04426515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110,52,16,36.66666667
mp-1080459,GeTe,8,3,0.028000344,0.155,-0.007467651,62,32,52,20,42,10,32,79,90,11,84.5,5.5,79,72.64,127.6,54.96,100.12,27.48,72.64,722.66,1211.4,488.74,967.03,244.37,722.66,14,16,2,15,1,14,4,5,1,4.5,0.5,4,120,138,18,129,9,120,2.01,2.1,0.09,2.055,0.045,2.01,2,2,0,2,0,2,2,4,2,3,1,2,10,10,0,10,0,10,0,0,0,0,0,0,14,16,2,15,1,14,0,0,0,0,0,0,2,4,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,1,2,23.005,34.76333333,11.75833333,28.88416667,5.879166667,23.005,0.383,0.464,0.081,0.4235,0.0405,0.383,0,0,0,0,0,0,152,225,73,188.5,36.5,152,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,2,3,10,0,0.133333333,0.2,0.666666667,0,TRUE,0.002022951,0.000505738,5.006925671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,52,32,42
mp-1232259,CeMgSe3,10,2,0.256645108,0.1546,-1.482840639,12,12,58,46,34.4,9.44,34,15,89,74,70,22.8,89,24.305,140.116,115.811,80.2602,23.94232,78.96,494,1071,577,695.2,241.44,494,2,16,14,10.6,6.48,16,3,6,3,4.2,0.72,4,120,204,84,141,25.2,120,1.12,2.55,1.43,2.016,0.6408,2.55,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,10,10,6.2,4.56,10,0,1,1,0.2,0.32,0,2,16,14,10.8,6.24,16,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,0,22,22,5.6,6.56,2,22.89,37.24,14.35,27.578,3.8648,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,194,180,86,86.4,14,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,2,2.4,6.2,0.2,0.185185185,0.222222222,0.574074074,0.018518519,TRUE,0.400239578,0.086685042,4.728002598,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,58,12,34.66666667
mp-1206986,Lu2Te3,5,4,2.785524489,0.1543,1.191386417,123,52,71,19,59.6,9.12,52,41,90,49,70.4,23.52,90,127.6,174.9668,47.3668,146.54672,22.736064,127.6,722.66,1936,1213.34,1207.996,582.4032,722.66,3,16,13,10.8,6.24,16,5,6,1,5.4,0.48,5,138,187,49,157.6,23.52,138,1.27,2.1,0.83,1.768,0.3984,2.1,2,2,0,2,0,2,0,4,4,2.4,1.92,4,1,10,9,6.4,4.32,10,0,14,14,5.6,6.72,0,16,17,1,16.4,0.48,16,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3.6,4.32,0,0,0,0,0,0,0,2,9,7,4.8,3.36,2,28.865,34.76333333,5.898333333,32.404,2.8312,34.76333333,0,0.464,0.464,0.2784,0.22272,0.464,0,0.0022471,0.0022471,0.00089884,0.001078608,0,152,194,42,168.8,20.16,152,2,0.721110255,0.654213262,0.615030331,0.604895199,0.60103246,2,2.4,6.4,5.6,0.12195122,0.146341463,0.390243902,0.341463415,TRUE,0.158210251,0.03797046,4.29543009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123,71,52,61.5
mp-1098706,CeSe2,6,6,0.258810483,0.1541,-1.657467953,194,34,58,24,42,10.66666667,34,15,89,74,64.33333333,32.88888889,89,78.96,140.116,61.156,99.34533333,27.18044444,78.96,494,1071,577,686.3333333,256.4444444,494,3,16,13,11.66666667,5.777777778,16,4,6,2,4.666666667,0.888888889,4,120,204,84,148,37.33333333,120,1.12,2.55,1.43,2.073333333,0.635555556,2.55,2,2,0,2,0,2,0,4,4,2.666666667,1.777777778,4,1,10,9,7,4,10,0,1,1,0.333333333,0.444444444,0,4,16,12,12,5.333333333,16,0,0,0,0,0,0,0,2,2,1.333333333,0.888888889,2,0,9,9,3,4,0,0,13,13,4.333333333,5.777777778,0,2,22,20,8.666666667,8.888888889,2,25.92,37.24,11.32,29.69333333,5.031111111,25.92,0,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,0,0,0,14,194,180,74,80,14,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,2,2.666666667,7,0.333333333,0.166666667,0.222222222,0.583333333,0.027777778,TRUE,0.400239578,0.088942128,4.717243914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,58,34,46
mp-2223605,MgTe4Mo2WS2,10,5,0.312185027,0.1492,-0.530717944,156,12,74,62,41,15.8,52,50,90,40,75.5,16.6,90,24.305,183.84,159.535,97.4595,41.3885,127.6,388.36,3695,3306.64,1407.736,1052.7584,722.66,2,16,14,11.6,5.28,16,3,6,3,4.5,0.9,5,105,162,57,137.3,12.92,138,1.31,2.58,1.27,2.155,0.213,2.1,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,5.4,3.68,10,0,14,14,1.4,2.52,0,2,20,18,11,5.8,16,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,6,6,1.6,2.24,0,0,0,0,0,0,0,0,6,6,3,1.8,2,15.69,34.76333333,19.07333333,26.09470833,6.9349,34.76333333,0,2.202,2.202,0.626,0.6304,0.464,0,0,0,0,0,0,70,229,159,162.9,45.88,152,5,0.509901951,0.434448149,0.405028235,0.400893818,0.400078133,1.8,2.4,5.4,1.4,0.163636364,0.218181818,0.490909091,0.127272727,FALSE,0.331838254,0.025514614,4.963248284,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,196,74,12,39.2
mp-1182239,BaCu3NiSe4,9,7,0.208217794,0.1491,-0.597937357,215,28,56,28,34.11111111,4.864197531,34,9,89,80,68.66666667,18.07407407,89,58.6934,137.327,78.6336,78.05537778,13.97558025,78.96,494,1728,1234,975.2566667,427.7837037,494,2,16,14,12.11111111,3.456790123,16,4,6,2,4.222222222,0.395061728,4,120,215,95,135,17.77777778,120,0.89,2.55,1.66,2.077777778,0.419753086,2.55,1,2,1,1.666666667,0.444444444,2,0,4,4,1.777777778,1.975308642,4,0,10,10,8.666666667,2.074074074,10,0,0,0,0,0,0,2,16,14,12.11111111,3.456790123,16,0,1,1,0.333333333,0.444444444,0,0,2,2,0.888888889,0.987654321,2,0,2,2,0.222222222,0.395061728,0,0,0,0,0,0,0,0,2,2,1.444444444,0.617283951,2,10.32,63.59,53.27,23.42222222,11.14641975,25.92,0,0.799,0.799,0.355111111,0.394567901,0.799,0,0.5953947,0.5953947,0.066154967,0.11760883,0,14,229,215,131.6666667,104.5925926,14,4,0.577350269,0.5034061,0.463927178,0.45247833,0.446886097,1.666666667,1.777777778,8.666666667,0,0.137614679,0.146788991,0.71559633,0,FALSE,0.497871894,0.055408384,4.766774534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.333333333,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,147,56,28,36.75
mp-1222276,LiHoSe2,4,4,0.085967172,0.1488,-1.876582837,123,3,67,64,34.5,16.25,34,1,89,88,53,36,89,6.941,164.93032,157.98932,82.44783,41.241245,78.96,453.69,1747,1293.31,797.1725,474.91375,494,1,16,15,9,7,16,2,6,4,4,1,4,120,192,72,140,26,120,0.98,2.55,1.57,1.8275,0.7225,2.55,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,5,5,10,0,11,11,2.75,4.125,0,1,16,15,11.5,5.25,16,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,0,0,0,0,0,0,3,3,0.75,1.125,0,1,3,2,2,0.5,2,16.59333333,30.73333333,14.14,24.79166667,4.099166667,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,112.75,98.75,14,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,1.75,2,5,2.75,0.152173913,0.173913043,0.434782609,0.239130435,TRUE,0.460020984,0.102612043,4.29584663,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,67,3,34.66666667
