mpid,formula,m_n,m_p,e_hull,band_gap,formation,space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,1,2,3,4
mp-1198565,CuPb5Se4(ClO3)4,,,0,0.6854,-1.423966187,15,8,82,74,28.42307692,22.36686391,8,64,94,30,86.34615385,3.775147929,87,15.9994,207.2,191.2006,67.27656923,57.41160592,15.9994,54.8,1357.77,1302.97,295.4161538,260.204497,54.8,11,17,6,15.57692308,0.958579882,16,2,6,4,3.307692308,1.301775148,2,66,146,80,97.76923077,29.32544379,66,1.9,3.44,1.54,2.987307692,0.471005917,3.44,1,2,1,1.961538462,0.073964497,2,0,5,5,3.615384615,0.899408284,4,0,10,10,3.846153846,4.733727811,0,0,14,14,2.692307692,4.349112426,0,6,28,22,12.11538462,7.304733728,6,0,1,1,0.038461538,0.073964497,0,0,4,4,2.153846154,0.710059172,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.192307692,0.695266272,2,9.105,28.11,19.005,17.79038462,8.534230769,9.105,0,2.493,2.493,0.506461538,0.701254438,0,0,0,0,0,0,0,12,225,213,69.46153846,71.78698225,12,5,0.546641169,0.483126881,0.463442061,0.461742247,0.461547303,1.961538462,3.615384615,3.846153846,2.692307692,0.161904762,0.298412698,0.317460317,0.222222222,TRUE,0.447277936,0.055608901,6.356604022,0,0,0,0,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,170,82,8,34
mp-541880,Rb2Ge2Se5,,,0,1.54,-0.960065381,15,32,37,5,34.22222222,1.234567901,34,4,89,85,67.88888889,28.39506173,89,72.64,85.4678,12.8278,79.00173333,2.873807407,78.96,312.46,1211.4,898.94,613.08,265.92,494,1,16,15,12.22222222,4.987654321,16,4,5,1,4.222222222,0.345679012,4,120,220,100,142.2222222,34.56790123,120,0.82,2.55,1.73,2.045555556,0.560493827,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.666666667,1.481481481,4,0,10,10,7.777777778,3.456790123,10,0,0,0,0,0,0,1,16,15,12.22222222,4.987654321,16,0,1,1,0.222222222,0.345679012,0,0,4,4,2,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.222222222,0.790123457,2,23.005,90.7225,67.7175,39.67277778,22.68876543,25.92,0,0.799,0.799,0.529,0.3,0.799,0,0,0,0,0,0,14,229,215,108.6666667,105.1851852,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.666666667,7.777777778,0,0.145454545,0.218181818,0.636363636,0,TRUE,0.526794252,0.088439196,4.528824991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0.555555556,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,37,32,34.33333333
mp-8966,K2Sn2Se5,,,0,0.8429,-0.982770608,15,19,50,31,34.22222222,7.012345679,34,3,89,86,67.88888889,28.83950617,89,39.0983,118.71,79.6117,78.93517778,17.70527901,78.96,336.53,505.08,168.55,461.4688889,55.52839506,494,1,16,15,12.22222222,4.987654321,16,4,5,1,4.222222222,0.345679012,4,120,203,83,142.6666667,26.81481481,120,0.82,2.55,1.73,2.034444444,0.572839506,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.666666667,1.481481481,4,0,10,10,7.777777778,3.456790123,10,0,0,0,0,0,0,1,16,15,12.22222222,4.987654321,16,0,1,1,0.222222222,0.345679012,0,0,4,4,2,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.222222222,0.790123457,2,25.92,73.10666667,47.18666667,38.04259259,15.58403292,25.92,0,0.799,0.799,0.443888889,0.394567901,0.799,0,0,0,0,0,0,14,229,215,90,84.44444444,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.666666667,7.777777778,0,0.145454545,0.218181818,0.636363636,0,TRUE,0.526794252,0.08902472,4.489711112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,50,19,34.33333333
mp-1209497,Rb2Si2Se5,,,0,2.3052,-1.0964671,15,14,37,23,30.22222222,7.209876543,34,4,89,85,67.66666667,28.2962963,89,28.0855,85.4678,57.3823,69.10073333,18.22899259,78.96,312.46,1687,1374.54,718.7688889,430.3249383,494,1,16,15,12.22222222,4.987654321,16,3,5,2,4,0.444444444,4,111,220,109,140.2222222,35.45679012,120,0.82,2.55,1.73,2.021111111,0.587654321,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.666666667,1.481481481,4,0,10,10,5.555555556,4.938271605,10,0,0,0,0,0,0,1,16,15,10,6.666666667,16,0,1,1,0.222222222,0.345679012,0,0,4,4,2,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.222222222,0.790123457,2,20.44,90.7225,70.2825,39.10277778,22.94209877,25.92,0,0.799,0.799,0.615666667,0.27362963,0.799,0,0,0,0,0,0,14,229,215,109.1111111,105.6790123,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.666666667,5.555555556,0,0.177777778,0.266666667,0.555555556,0,TRUE,0.526794252,0.089901893,4.57273943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,37,14,28.33333333
mp-30100,Li2B2Se5,,,0,1.7047,-0.622424615,15,3,34,31,20.66666667,14.81481481,34,1,89,88,65.66666667,28.74074074,89,6.941,78.96,72.019,47.81155556,34.60938272,78.96,453.69,2348,1894.31,897.0422222,644.8701235,494,1,16,15,12,4.888888889,16,2,4,2,3.111111111,0.987654321,4,84,128,44,113.7777778,13.2345679,120,0.98,2.55,1.57,2.087777778,0.513580247,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.444444444,1.728395062,4,0,10,10,5.555555556,4.938271605,10,0,0,0,0,0,0,1,16,15,9.777777778,6.913580247,16,0,1,1,0.222222222,0.345679012,0,0,5,5,2.222222222,1.234567901,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.444444444,1.135802469,2,7.1725,25.92,18.7475,19.6812963,6.931893004,25.92,0,1.524,1.524,0.782555556,0.347802469,0.799,0,0,0,0,0,0,14,229,215,95.55555556,90.61728395,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.444444444,5.555555556,0,0.181818182,0.25,0.568181818,0,FALSE,0.460020984,0.076658693,4.724942214,0,0,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,34,3,14
mp-9322,Rb2Sn2Se5,,,0,0.8433,-0.991024071,15,34,50,16,38.22222222,5.234567901,34,4,89,85,68.11111111,28.49382716,89,78.96,118.71,39.75,89.23951111,13.09799506,78.96,312.46,505.08,192.62,456.12,63.84888889,494,1,16,15,12.22222222,4.987654321,16,4,5,1,4.444444444,0.49382716,4,120,220,100,146.4444444,32.69135802,120,0.82,2.55,1.73,2.034444444,0.572839506,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.666666667,1.481481481,4,0,10,10,7.777777778,3.456790123,10,0,0,0,0,0,0,1,16,15,12.22222222,4.987654321,16,0,1,1,0.222222222,0.345679012,0,0,4,4,2,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.222222222,0.790123457,2,25.92,90.7225,64.8025,41.95722222,21.67345679,25.92,0,0.799,0.799,0.443888889,0.394567901,0.799,0,0,0,0,0,0,14,229,215,90,84.44444444,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.666666667,7.777777778,0,0.145454545,0.218181818,0.636363636,0,TRUE,0.526794252,0.08902472,4.452222676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,121,50,34,40.33333333
mp-542550,Cs2Si2Se5,,,0,2.4621,-1.121629968,15,14,55,41,34.22222222,9.234567901,34,5,89,84,67.88888889,27.95061728,89,28.0855,132.9054519,104.8199519,79.64243376,23.67245251,78.96,301.59,1687,1385.41,716.3533333,431.3985185,494,1,16,15,12.22222222,4.987654321,16,3,6,3,4.222222222,0.790123457,4,111,244,133,145.5555556,43.75308642,120,0.79,2.55,1.76,2.014444444,0.595061728,2.55,1,2,1,1.777777778,0.345679012,2,0,4,4,2.666666667,1.481481481,4,0,10,10,5.555555556,4.938271605,10,0,0,0,0,0,0,1,16,15,10,6.666666667,16,0,1,1,0.222222222,0.345679012,0,0,4,4,2,0.888888889,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.222222222,0.790123457,2,20.44,115.765,95.325,44.66777778,31.59876543,25.92,0,0.799,0.799,0.615666667,0.27362963,0.799,0,0,0,0,0,0,14,229,215,109.1111111,105.6790123,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,1.777777778,2.666666667,5.555555556,0,0.177777778,0.266666667,0.555555556,0,TRUE,0.539019714,0.092012215,4.506244571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,55,14,34.33333333
mp-540818,Tl2Ge2Se5,,,0,1.4126,-0.610636713,15,32,81,49,44,16.44444444,34,76,89,13,83.88888889,5.679012346,89,72.64,204.3833,131.7433,105.4274,43.9804,78.96,494,1211.4,717.4,671.8666667,239.7925926,494,13,16,3,14.88888889,1.234567901,16,4,6,2,4.444444444,0.691358025,4,120,145,25,125.5555556,8.641975309,120,1.62,2.55,0.93,2.223333333,0.362962963,2.55,2,2,0,2,0,2,1,4,3,2.888888889,1.234567901,4,10,10,0,10,0,10,0,14,14,3.111111111,4.839506173,0,14,27,13,18,4,16,0,0,0,0,0,0,2,5,3,3.111111111,1.234567901,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3.111111111,1.234567901,2,23.005,26.91,3.905,25.49222222,1.105432099,25.92,0,0.799,0.799,0.529,0.3,0.799,0,0,0,0,0,0,14,225,211,100.8888889,96.54320988,14,3,0.638284739,0.578314207,0.557812696,0.555815255,0.555567205,2,2.888888889,10,3.111111111,0.111111111,0.160493827,0.555555556,0.172839506,TRUE,0.194445968,0.034527978,4.843336455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,147,81,32,49
mp-541355,Rb2(TcSe2)3,,,0,0.899,-0.999386007,15,34,43,9,37,3.272727273,34,4,89,85,63.72727273,27.57024793,89,78.96,98,19.04,85.33596364,6.955596694,78.96,312.46,2430,2117.54,988.9927273,786.0039669,494,1,16,15,10.81818182,5.652892562,16,4,5,1,4.454545455,0.495867769,4,120,220,100,145.5454545,27.8677686,120,0.82,2.55,1.73,2.058181818,0.536528926,2.55,1,2,1,1.818181818,0.297520661,2,0,4,4,2.181818182,1.983471074,4,0,10,10,6.818181818,3.47107438,10,0,0,0,0,0,0,1,16,15,10.81818182,5.652892562,16,0,1,1,0.181818182,0.297520661,0,0,2,2,1.090909091,0.991735537,2,0,5,5,1.363636364,1.983471074,0,0,0,0,0,0,0,1,5,4,2.636363636,1.289256198,2,14.285,90.7225,76.4375,34.52909091,20.43396694,25.92,0,0.799,0.799,0.435818182,0.396198347,0.799,0,0,0,0,0,0,14,229,215,102.1818182,96.19834711,14,3,0.636363636,0.573453959,0.549259124,0.546096669,0.545508712,1.818181818,2.181818182,6.818181818,0,0.168067227,0.201680672,0.630252101,0,FALSE,0.526794252,0.079697614,4.450225907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0.181818182,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,114,43,34,38
mp-541060,K2(ReSe2)3,,,0,1.1361,-0.793381618,15,19,75,56,42.45454545,17.75206612,34,3,89,86,63.81818182,27.47107438,89,39.0983,186.207,147.1087,100.9616,46.49749091,78.96,336.53,3459,3122.47,1274.005455,1191.815207,494,1,16,15,10.81818182,5.652892562,16,4,6,2,4.545454545,0.79338843,4,120,203,83,143.5454545,25.68595041,120,0.82,2.55,1.73,2.058181818,0.536528926,2.55,1,2,1,1.818181818,0.297520661,2,0,4,4,2.181818182,1.983471074,4,0,10,10,6.818181818,3.47107438,10,0,14,14,3.818181818,5.553719008,0,1,21,20,14.63636364,4.958677686,16,0,1,1,0.181818182,0.297520661,0,0,2,2,1.090909091,0.991735537,2,0,5,5,1.363636364,1.983471074,0,0,0,0,0,0,0,1,5,4,2.636363636,1.289256198,2,14.655,73.10666667,58.45166667,31.42712121,15.15619835,25.92,0,0.799,0.799,0.435818182,0.396198347,0.799,0,0,0,0,0,0,14,229,215,102.1818182,96.19834711,14,3,0.636363636,0.573453959,0.549259124,0.546096669,0.545508712,1.818181818,2.181818182,6.818181818,3.818181818,0.124223602,0.149068323,0.465838509,0.260869565,FALSE,0.526794252,0.079697614,4.512131971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,128,75,19,42.66666667
mp-557389,KMn5(SeO3)6,,,0,0.4471,-1.653382572,15,8,34,26,16.4,10.08,8,3,89,86,78.76666667,13.97333333,87,15.9994,78.96,62.9606,35.8512575,23.822229,15.9994,54.8,1519,1464.2,396.0643333,413.4861556,54.8,1,16,15,14,3.2,16,2,4,2,2.8,0.96,2,66,203,137,93.53333333,33.04,66,0.82,3.44,2.62,2.859666667,0.6964,3.44,1,2,1,1.966666667,0.064444444,2,0,4,4,3.2,1.28,4,0,10,10,2.833333333,3.588888889,0,0,0,0,0,0,0,1,16,15,8,3.2,6,0,1,1,0.033333333,0.064444444,0,0,2,2,1.6,0.64,2,0,5,5,0.833333333,1.388888889,0,0,0,0,0,0,0,1,5,4,2.466666667,0.844444444,2,9.105,73.10666667,64.00166667,14.83181992,8.320261814,9.105,0,0.799,0.799,0.1598,0.25568,0,0,0.000310121,0.000310121,5.17E-05,8.61E-05,0,12,229,217,53.8,66.08,12,4,0.65489609,0.611506325,0.600690756,0.600050118,0.60000118,1.966666667,3.2,2.833333333,0,0.245833333,0.4,0.354166667,0,TRUE,0.820234131,0.108599445,6.141038617,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,34,8,21.5
mp-10973,K2Ga3CuSe6,,,0,1.4218,-1.038116074,15,19,34,15,30.33333333,4,34,3,89,86,68.83333333,22.75,89,39.0983,78.96,39.8617,68.72263333,10.73755,78.96,302.91,1357.77,1054.86,491.9633333,146.3377778,494,1,16,15,12.33333333,4,16,4,4,0,4,0,4,120,203,83,135.3333333,22.55555556,120,0.82,2.55,1.73,2.0225,0.5275,2.55,1,2,1,1.75,0.375,2,0,4,4,2.25,1.75,4,0,10,10,8.333333333,2.777777778,10,0,0,0,0,0,0,1,16,15,12.33333333,4,16,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,2,11.07,73.10666667,62.03666667,30.78131944,14.10844907,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,79.91666667,73.875,14,4,0.589255651,0.5263633,0.503500037,0.500588867,0.500049654,1.75,2.25,8.333333333,0,0.141891892,0.182432432,0.675675676,0,FALSE,0.526794252,0.076678818,4.243914373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.083333333,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,113,34,19,28.25
mp-541354,K2(TcSe2)3,,,0,0.8983,-0.888616077,15,19,43,24,33.72727273,5.355371901,34,3,89,86,63.54545455,27.76859504,89,39.0983,98,58.9017,76.90514545,13.7479438,78.96,336.53,2430,2093.47,993.3690909,783.6168595,494,1,16,15,10.81818182,5.652892562,16,4,5,1,4.272727273,0.396694215,4,120,203,83,142.4545455,24.49586777,120,0.82,2.55,1.73,2.058181818,0.536528926,2.55,1,2,1,1.818181818,0.297520661,2,0,4,4,2.181818182,1.983471074,4,0,10,10,6.818181818,3.47107438,10,0,0,0,0,0,0,1,16,15,10.81818182,5.652892562,16,0,1,1,0.181818182,0.297520661,0,0,2,2,1.090909091,0.991735537,2,0,5,5,1.363636364,1.983471074,0,0,0,0,0,0,0,1,5,4,2.636363636,1.289256198,2,14.285,73.10666667,58.82166667,31.32621212,15.19289256,25.92,0,0.799,0.799,0.435818182,0.396198347,0.799,0,0,0,0,0,0,14,229,215,102.1818182,96.19834711,14,3,0.636363636,0.573453959,0.549259124,0.546096669,0.545508712,1.818181818,2.181818182,6.818181818,0,0.168067227,0.201680672,0.630252101,0,FALSE,0.526794252,0.079697614,4.480861117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,96,43,19,32
mp-21713,K2In3CuSe6,,,0,1.1284,-0.97760566,15,19,49,30,34.83333333,7.083333333,34,3,89,86,69.08333333,22.875,89,39.0983,114.818,75.7197,79.99638333,17.41080833,78.96,336.53,1357.77,1021.24,523.6733333,139.0161111,494,1,16,15,12.33333333,4,16,4,5,1,4.25,0.375,4,120,203,83,140.3333333,21.72222222,120,0.82,2.55,1.73,2.015,0.535,2.55,1,2,1,1.75,0.375,2,0,4,4,2.25,1.75,4,0,10,10,8.333333333,2.777777778,10,0,0,0,0,0,0,1,16,15,12.33333333,4,16,0,1,1,0.25,0.375,0,0,5,5,2.25,1.375,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.5,1.25,2,11.07,73.10666667,62.03666667,32.13194444,13.65824074,25.92,0,0.799,0.799,0.3995,0.3995,0.799,0,0,0,0,0,0,14,229,215,98.66666667,84.66666667,14,4,0.589255651,0.5263633,0.503500037,0.500588867,0.500049654,1.75,2.25,8.333333333,0,0.141891892,0.182432432,0.675675676,0,FALSE,0.526794252,0.077458627,4.207661706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,131,49,19,32.75
