mpid,log(PF_n*10^7),maximum NdUnfilled
mp-510708,6.10720997,4
mp-28586,6.10720997,0
mp-559119,6.103803721,0
mp-558959,6.103803721,0
mp-27212,6.103803721,0
mp-27727,6.103803721,0
mp-557826,6.100370545,9
mp-28299,6.096910013,9
mp-647342,6.096910013,0
mp-27200,6.096910013,0
mp-323,6.096910013,9
mp-585305,6.096910013,0
mp-560339,6.093421685,8
mp-680326,6.093421685,0
mp-759603,6.093421685,0
mp-554711,6.093421685,0
mp-540813,6.089905111,5
mp-672315,6.089905111,0
mp-735481,6.089905111,3
mp-19487,6.089905111,5
mp-585241,6.089905111,0
mp-757053,6.089905111,6
mp-5207,6.089905111,9
mp-626062,6.086359831,9
mp-540415,6.086359831,5
mp-18832,6.086359831,7
mp-561251,6.086359831,9
mp-680286,6.08278537,4
mp-772521,6.08278537,8
mp-559254,6.079181246,9
mp-695984,6.079181246,5
mp-625948,6.079181246,0
mp-753268,6.079181246,0
mp-561235,6.079181246,0
mp-760491,6.079181246,9
mp-774742,6.075546961,9
mp-6537,6.075546961,0
mp-708994,6.075546961,0
mp-560639,6.075546961,0
mp-758103,6.075546961,9
mp-6268,6.075546961,8
mp-604583,6.075546961,0
mp-18640,6.075546961,8
mp-614997,6.071882007,0
mp-774386,6.071882007,5
mp-6305,6.071882007,8
mp-766237,6.068185862,9
mp-676050,6.068185862,0
mp-777481,6.068185862,9
mp-780326,6.068185862,2
mp-567741,6.068185862,0
mp-730691,6.064457989,9
mp-772240,6.064457989,5
mp-559303,6.064457989,5
mp-568713,6.064457989,0
mp-23215,6.064457989,8
mp-17562,6.064457989,9
mp-754445,6.06069784,8
mp-675169,6.06069784,0
mp-21533,6.06069784,0
mp-567956,6.06069784,0
mp-567060,6.06069784,0
mp-674522,6.06069784,9
mp-743582,6.06069784,8
mp-758632,6.06069784,0
mp-559291,6.056904851,0
mp-777898,6.056904851,4
mp-758063,6.056904851,8
mp-3768,6.056904851,0
mp-28791,6.056904851,0
mp-735488,6.056904851,5
mp-770862,6.053078443,5
mp-705061,6.053078443,9
mp-752620,6.053078443,9
mp-558716,6.053078443,6
mp-558270,6.053078443,0
mp-28719,6.053078443,0
mp-27366,6.053078443,2
mp-769511,6.049218023,7
mp-29479,6.049218023,0
mp-32352,6.049218023,2
mp-733650,6.049218023,0
mp-567504,6.049218023,5
mp-10402,6.049218023,8
mp-764500,6.045322979,4
mp-744579,6.045322979,5
mp-680058,6.045322979,0
mp-772534,6.045322979,9
mp-567431,6.045322979,8
mp-554704,6.041392685,8
mp-695992,6.041392685,0
mp-752989,6.041392685,8
mp-744580,6.037426498,5
mp-866713,6.037426498,5
mp-643265,6.033423755,5
mp-758573,6.033423755,3
mp-31256,6.033423755,9
mp-27897,6.033423755,0
mp-6539,6.033423755,8
mp-19075,6.033423755,7
mp-542972,6.029383778,6
mp-23396,6.025305865,5
mp-32027,6.025305865,5
mp-683955,6.025305865,7
mp-604694,6.025305865,4
mp-556281,6.021189299,9
mp-698329,6.021189299,0
mp-555546,6.021189299,0
mp-581165,6.021189299,0
mp-504957,6.021189299,5
mp-695250,6.017033339,9
mp-773725,6.017033339,5
mp-735808,6.017033339,8
mp-558979,6.017033339,7
mp-771393,6.017033339,4
mp-23398,6.017033339,0
mp-554353,6.017033339,8
mp-764341,6.017033339,4
mp-675192,6.017033339,9
mp-555608,6.017033339,9
mp-695648,6.012837225,0
mp-681911,6.012837225,0
mp-560929,6.012837225,5
mp-643086,6.012837225,5
mp-530709,6.012837225,6
mp-29985,6.012837225,6
mp-559911,6.012837225,7
mp-603612,6.008600172,8
mp-510036,6.008600172,4
mp-850763,6.004321374,5
mp-19432,6.004321374,7
mp-707917,6.004321374,0
mp-22271,6.004321374,0
mp-554218,6.004321374,8
mp-556440,6.004321374,8
mp-651786,6.004321374,5
mp-23150,6,0
mp-721471,5.999565488,0
mp-540628,5.999565488,0
mp-760683,5.997386384,0
mp-17699,5.997386384,0
mp-27650,5.997386384,0
mp-770748,5.996073654,9
mp-767556,5.995635195,8
mp-676077,5.995635195,9
mp-754459,5.994317153,0
mp-559560,5.99343623,8
mp-29357,5.99343623,8
mp-555888,5.992995098,0
mp-625868,5.991669007,0
mp-505798,5.990782692,8
mp-770872,5.989449818,5
mp-554328,5.989449818,0
mp-722401,5.989004616,0
mp-756473,5.988558957,6
mp-555119,5.98811284,7
mp-652318,5.98811284,5
mp-676074,5.98811284,8
mp-18838,5.987666265,5
mp-662721,5.98721923,5
mp-28804,5.986323777,5
mp-757324,5.985426474,9
mp-722714,5.984527313,0
mp-568228,5.982723388,9
mp-556377,5.982723388,1
mp-558910,5.980911938,9
mp-776756,5.980457892,8
mp-699558,5.980003372,8
mp-557494,5.979092901,0
mp-572149,5.979092901,0
mp-652274,5.977266212,3
mp-556305,5.976349979,0
mp-28781,5.974050903,8
mp-28474,5.970811611,0
mp-672675,5.969881644,0
mp-27506,5.968482949,6
mp-26261,5.967547976,0
mp-27979,5.967079734,9
mp-767297,5.966141733,5
mp-625238,5.965671971,5
mp-14665,5.965671971,0
mp-540946,5.965201701,5
mp-651231,5.964730921,3
mp-746691,5.96425963,3
mp-29287,5.963315511,3
mp-759704,5.962842681,0
mp-555707,5.962369336,0
mp-31306,5.961421094,0
mp-743605,5.960946196,8
mp-706913,5.959041392,0
mp-625937,5.957128198,0
mp-559539,5.957128198,9
mp-770795,5.956648579,0
mp-560146,5.95568775,9
mp-772644,5.955206538,5
mp-777476,5.955206538,5
mp-541473,5.953759692,0
mp-27202,5.951823035,0
mp-744534,5.950851459,7
mp-565757,5.950364854,9
mp-561190,5.949877704,0
mp-28913,5.949390007,8
mp-560745,5.94792362,0
mp-29417,5.945960704,9
mp-780444,5.945468585,7
mp-600220,5.945468585,0
mp-707929,5.944975908,0
mp-756639,5.944975908,6
mp-2789,5.943988875,0
mp-558183,5.942999593,5
mp-743771,5.942999593,7
mp-29592,5.942008053,5
mp-570229,5.939519253,8
mp-23583,5.939019776,0
mp-744517,5.938519725,5
mp-23160,5.937016107,8
mp-569608,5.936010796,0
mp-9912,5.935507266,9
mp-677628,5.935003151,8
mp-669348,5.933487288,6
mp-621953,5.932980822,5
mp-558879,5.932980822,4
mp-559219,5.932473765,8
mp-770944,5.931966115,3
mp-40251,5.931457871,9
mp-557991,5.930439595,0
mp-770362,5.92890769,7
mp-557994,5.92890769,9
mp-560928,5.928395852,0
mp-772783,5.927370363,8
mp-531184,5.925827575,8
mp-560649,5.925312091,9
mp-650538,5.924795996,6
mp-530524,5.924279286,8
mp-558847,5.921686475,0
mp-542782,5.920123326,0
mp-699606,5.919601024,6
mp-30946,5.918030337,0
mp-777890,5.91750551,8
mp-556689,5.916453949,8
mp-29426,5.913813852,9
mp-704943,5.913813852,5
mp-777151,5.911157609,4
mp-555805,5.909556029,0
mp-755650,5.908485019,9
mp-560280,5.903089987,0
mp-38950,5.902546779,9
mp-773074,5.901458321,8
mp-23927,5.900367129,8
mp-768402,5.898725182,9
mp-765857,5.898176483,5
mp-649195,5.891537458,5
mp-763560,5.890979597,5
mp-19482,5.890979597,7
mp-695515,5.889861721,8
mp-735543,5.8876173,5
mp-556047,5.8876173,4
mp-30003,5.886490725,0
mp-698366,5.88592634,0
mp-27722,5.88536122,0
mp-705134,5.884795364,5
mp-28046,5.882524538,0
mp-707239,5.881384657,0
mp-672342,5.881384657,0
mp-540829,5.879669206,3
mp-679967,5.87909588,6
mp-744527,5.87909588,3
mp-780125,5.87909588,5
mp-23598,5.87909588,0
mp-27735,5.877946952,0
mp-734042,5.872738827,0
mp-27402,5.872156273,3
mp-27824,5.872156273,0
mp-42190,5.871572936,8
mp-568653,5.870403905,4
mp-762840,5.869818208,5
mp-758332,5.868644438,9
mp-559790,5.868056362,6
mp-24456,5.866287339,0
mp-22551,5.86569606,9
mp-8959,5.86569606,0
mp-540998,5.865103975,4
mp-28135,5.864511081,6
mp-3594,5.863917377,9
mp-780181,5.86332286,5
mp-560102,5.862131379,9
mp-686718,5.861534411,0
mp-29197,5.861534411,9
mp-27779,5.861534411,5
mp-540615,5.860936621,6
mp-559063,5.859738566,0
mp-558836,5.859738566,5
mp-771122,5.859138297,0
mp-8216,5.857332496,9
mp-634187,5.85672889,4
mp-571011,5.854306042,0
mp-554788,5.852479994,0
mp-744954,5.851869601,2
mp-557016,5.849419414,7
mp-779269,5.849419414,5
mp-744631,5.849419414,7
mp-695945,5.849419414,3
mp-5690,5.847572659,9
mp-707961,5.846337112,0
mp-22405,5.846337112,2
mp-605665,5.845718018,3
mp-761042,5.84509804,0
mp-865466,5.84509804,8
mp-540668,5.843232778,0
mp-653631,5.843232778,0
mp-735541,5.838849091,2
mp-541709,5.838219222,6
mp-554147,5.837588438,6
mp-19135,5.837588438,2
mp-573340,5.836956737,6
mp-760798,5.836956737,0
mp-554190,5.836956737,8
mp-557001,5.835690571,0
mp-640748,5.835690571,4
mp-772525,5.835056102,4
mp-558863,5.835056102,0
mp-770880,5.833784375,2
mp-714931,5.833784375,7
mp-556154,5.833784375,0
mp-28408,5.833147112,5
mp-762371,5.833147112,6
mp-28772,5.831869774,0
mp-753387,5.830588669,0
mp-29040,5.829303773,8
mp-769539,5.827369273,7
mp-849565,5.824125834,7
mp-16035,5.824125834,9
mp-504371,5.823474229,2
mp-556419,5.823474229,5
mp-567734,5.821513528,0
mp-756448,5.821513528,9
mp-554379,5.820201459,0
mp-770663,5.820201459,4
mp-20470,5.819543936,9
mp-560450,5.81756537,0
mp-19067,5.816903839,7
mp-557628,5.816903839,0
mp-560703,5.814913181,0
mp-763832,5.814247596,5
mp-703393,5.813580989,0
mp-608398,5.812913357,6
mp-753945,5.810232518,0
mp-707466,5.808885867,0
mp-759486,5.807535028,6
mp-559350,5.80685803,8
mp-649632,5.806179974,3
mp-13591,5.806179974,0
mp-7622,5.805500858,0
mp-743971,5.804139432,5
mp-773017,5.800029359,8
mp-703542,5.798650645,0
mp-11016,5.797959644,0
mp-13596,5.794488047,8
mp-752400,5.793790385,9
mp-561244,5.7930916,0
mp-695398,5.790988475,0
mp-662565,5.789580712,0
mp-27723,5.788875116,9
mp-760103,5.788168371,0
mp-770948,5.788168371,3
mp-777804,5.787460475,4
mp-554111,5.784617293,8
mp-18827,5.783188691,7
mp-744430,5.783188691,5
mp-570544,5.783188691,8
mp-7724,5.783188691,9
mp-560589,5.782472624,6
mp-540626,5.781755375,2
mp-765358,5.779596491,7
mp-21727,5.779596491,0
mp-648469,5.77815125,0
mp-705486,5.776701184,9
mp-569814,5.775974331,8
mp-557123,5.77524626,0
mp-557635,5.77524626,0
mp-766570,5.773054693,9
mp-695354,5.772321707,8
mp-29446,5.772321707,0
mp-774754,5.771587481,5
mp-30945,5.771587481,0
mp-762326,5.768638101,0
mp-605684,5.767897616,0
mp-651173,5.766412847,6
mp-745012,5.761927838,2
mp-655052,5.761175813,0
mp-651122,5.758911892,5
mp-17315,5.757396029,8
mp-657300,5.756636108,2
mp-8354,5.754348336,9
mp-555463,5.753583059,8
mp-6219,5.752816431,3
mp-624052,5.752048448,5
mp-504922,5.750508395,9
mp-607436,5.750508395,5
mp-740930,5.748962861,9
mp-504830,5.748962861,0
mp-14334,5.747411808,0
mp-762082,5.745855195,8
mp-770500,5.745855195,5
mp-651768,5.745855195,0
mp-766269,5.743509765,0
mp-696482,5.742725131,0
mp-704542,5.739572344,6
mp-754204,5.739572344,9
mp-559879,5.737987326,0
mp-28079,5.737192643,5
mp-662643,5.737192643,0
mp-767710,5.736396502,7
mp-23076,5.736396502,3
mp-582648,5.73239376,5
mp-676491,5.72916479,8
mp-771698,5.72916479,9
mp-753721,5.727541257,9
mp-676128,5.726727209,0
mp-558865,5.722633923,0
mp-720586,5.720985744,0
mp-31979,5.720159303,5
mp-27595,5.716003344,5
mp-651161,5.71432976,0
mp-780192,5.713490543,4
mp-771918,5.712649702,5
mp-16831,5.710963119,8
mp-565400,5.705007959,5
mp-558548,5.704150517,0
mp-29124,5.702430536,0
mp-695452,5.700703717,0
mp-615529,5.699837726,4
mp-770629,5.699837726,4
mp-3962,5.698970004,9
mp-648893,5.698970004,7
mp-556297,5.695481676,4
mp-696056,5.692846919,1
mp-641112,5.691965103,5
mp-554876,5.691081492,0
mp-29831,5.69019608,7
mp-5152,5.69019608,9
mp-568397,5.689308859,5
mp-695237,5.687528961,0
mp-758806,5.682145076,0
mp-555259,5.681241237,9
mp-29575,5.680335513,4
mp-779307,5.675778342,4
mp-628617,5.673941999,0
mp-30103,5.673020907,0
mp-707811,5.671172843,8
mp-16055,5.670245853,8
mp-772435,5.668385917,4
mp-18975,5.668385917,7
mp-604702,5.660865478,1
mp-752679,5.657055853,9
mp-686019,5.656098202,9
mp-709039,5.656098202,0
mp-772661,5.655138435,5
mp-29637,5.655138435,5
mp-24006,5.650307523,0
mp-690548,5.646403726,4
mp-560519,5.645422269,9
mp-568081,5.643452676,6
mp-677437,5.640481437,8
mp-23307,5.638489257,6
mp-556752,5.636487896,5
mp-9607,5.63447727,9
mp-772297,5.631443769,5
mp-572741,5.627365857,9
mp-19492,5.626340367,5
mp-770213,5.62324929,8
mp-556719,5.62324929,8
mp-757306,5.617000341,0
mp-23493,5.615950052,9
mp-604978,5.613841822,2
mp-569684,5.610660163,8
mp-704546,5.608526034,5
mp-652048,5.608526034,4
mp-669465,5.606381365,0
mp-708969,5.606381365,0
mp-767617,5.605305046,7
mp-530316,5.599883072,8
mp-557599,5.599883072,0
mp-6127,5.599883072,0
mp-6189,5.596597096,0
mp-7603,5.596597096,8
mp-628618,5.596597096,4
mp-567256,5.595496222,0
mp-334,5.592176757,9
mp-679969,5.588831726,0
mp-568443,5.586587305,7
mp-770998,5.58546073,9
mp-31012,5.584331224,6
mp-19520,5.584331224,2
mp-19483,5.582063363,4
mp-645095,5.580924976,9
mp-29513,5.580924976,0
mp-754149,5.579783597,9
mp-17888,5.579783597,8
mp-735530,5.57863921,4
mp-27634,5.5774918,8
mp-698210,5.575187845,3
mp-777731,5.57054294,9
mp-648633,5.56937391,4
mp-555016,5.562292864,0
mp-560110,5.561101384,9
mp-764401,5.557507202,5
mp-687091,5.557507202,9
mp-29427,5.550228353,7
mp-772436,5.547774705,4
mp-755450,5.545307116,9
mp-568659,5.544068044,0
mp-760255,5.542825427,0
mp-756437,5.539076099,9
mp-776502,5.537819095,8
mp-27774,5.537819095,0
mp-13170,5.534026106,9
mp-676156,5.532754379,9
mp-777292,5.530199698,9
mp-630859,5.526339277,5
mp-675834,5.523746467,9
mp-19194,5.523746467,5
mp-557272,5.522444234,0
mp-651728,5.51851394,7
mp-772273,5.515873844,5
mp-778473,5.509202522,9
mp-540997,5.505149978,4
mp-765147,5.503790683,5
mp-756224,5.503790683,9
mp-780204,5.501059262,5
mp-765136,5.501059262,5
mp-27452,5.499687083,0
mp-557451,5.496929648,5
mp-559129,5.496929648,0
mp-772082,5.496929648,9
mp-558370,5.496929648,8
mp-558295,5.495544338,0
mp-5663,5.494154594,9
mp-557758,5.492760389,9
mp-653602,5.485721426,4
mp-686466,5.482873584,0
mp-746670,5.482873584,3
mp-768419,5.482873584,9
mp-605302,5.481442629,0
mp-720439,5.480006943,3
mp-542445,5.480006943,9
mp-743584,5.478566496,6
mp-570693,5.478566496,0
mp-604996,5.478566496,0
mp-653243,5.475671188,3
mp-705356,5.475671188,4
mp-627123,5.474216264,0
mp-763790,5.474216264,5
mp-699914,5.471291711,5
mp-556406,5.469822016,0
mp-686583,5.469822016,8
mp-22563,5.46834733,9
mp-647867,5.46834733,9
mp-28585,5.46686762,6
mp-694884,5.465382851,4
mp-759234,5.465382851,0
mp-769380,5.465382851,8
mp-558276,5.462397998,0
mp-540223,5.459392488,5
mp-769604,5.456366033,5
mp-559417,5.45484486,9
mp-867237,5.45484486,0
mp-768042,5.45331834,4
mp-10348,5.45331834,9
mp-697946,5.445604203,8
mp-707926,5.445604203,5
mp-667389,5.442479769,4
mp-18271,5.440909082,8
mp-27980,5.440909082,9
mp-556705,5.439332694,0
mp-769384,5.439332694,6
mp-683616,5.436162647,8
mp-39123,5.436162647,8
mp-557289,5.434568904,8
mp-3808,5.434568904,9
mp-545746,5.431363764,0
mp-768604,5.428134794,9
mp-556229,5.423245874,5
mp-5088,5.419955748,9
mp-743573,5.418301291,4
mp-758635,5.414973348,9
mp-662789,5.413299764,0
mp-745132,5.411619706,7
mp-783904,5.408239965,2
mp-560120,5.40654018,0
mp-680180,5.399673721,3
mp-569902,5.396199347,0
mp-579224,5.396199347,0
mp-555840,5.392696953,0
mp-691091,5.390935107,0
mp-553954,5.390935107,0
mp-559420,5.389166084,1
mp-647822,5.389166084,0
mp-743988,5.383815366,5
mp-24073,5.382017043,9
mp-6217,5.380211242,9
mp-697317,5.376576957,9
mp-756030,5.371067862,9
mp-758287,5.369215857,8
mp-31964,5.369215857,5
mp-680248,5.369215857,4
mp-29796,5.365487985,0
mp-765511,5.361727836,7
mp-705569,5.359835482,2
mp-744610,5.359835482,5
mp-510057,5.357934847,9
mp-777883,5.356025857,9
mp-19965,5.356025857,9
mp-777553,5.344392274,4
mp-6569,5.336459734,0
mp-720895,5.336459734,5
mp-557969,5.334453751,9
mp-504531,5.33243846,0
mp-770907,5.330413773,9
mp-652776,5.328379603,7
mp-559573,5.326335861,9
mp-672248,5.326335861,7
mp-754725,5.324282455,9
mp-8609,5.320146286,9
mp-571250,5.318063335,7
mp-6446,5.315970345,9
mp-755046,5.311753861,9
mp-770271,5.311753861,9
mp-768237,5.311753861,9
mp-18909,5.311753861,2
mp-703516,5.309630167,8
mp-29844,5.309630167,0
mp-560517,5.307496038,8
mp-556546,5.303196057,2
mp-4900,5.303196057,9
mp-676459,5.298853076,9
mp-554646,5.298853076,0
mp-19510,5.298853076,7
mp-685157,5.294466226,0
mp-559223,5.290034611,9
mp-27486,5.28780173,0
mp-14889,5.28780173,4
mp-745016,5.285557309,5
mp-667424,5.283301229,4
mp-24038,5.281033367,0
mp-541299,5.281033367,8
mp-698446,5.278753601,1
mp-650140,5.276461804,3
mp-754494,5.274157849,9
mp-744756,5.274157849,3
mp-559268,5.267171728,4
mp-707478,5.267171728,4
mp-560528,5.26245109,9
mp-607454,5.260071388,0
mp-649091,5.260071388,5
mp-720469,5.260071388,4
mp-778250,5.257678575,4
mp-629080,5.255272505,4
mp-7726,5.255272505,9
mp-694891,5.252853031,5
mp-561256,5.250420002,8
mp-560058,5.247973266,0
mp-23266,5.247973266,0
mp-560513,5.245512668,9
mp-760781,5.238046103,0
mp-21838,5.235528447,9
mp-28672,5.23299611,8
mp-560322,5.230448921,3
mp-554079,5.225309282,4
mp-707987,5.225309282,0
mp-570857,5.225309282,9
mp-30998,5.220108088,8
mp-558289,5.220108088,9
mp-540545,5.220108088,5
mp-3187,5.217483944,9
mp-768597,5.214843848,9
mp-569050,5.214843848,6
mp-733590,5.214843848,0
mp-764257,5.212187604,6
mp-676816,5.209515015,9
mp-653267,5.209515015,4
mp-704220,5.206825876,4
mp-557301,5.204119983,8
mp-607399,5.204119983,5
mp-38284,5.198657087,9
mp-580999,5.193124598,2
mp-691065,5.190331698,9
mp-6267,5.187520721,9
mp-755350,5.181843588,9
mp-561241,5.181843588,9
mp-735584,5.181843588,4
mp-556831,5.178976947,0
mp-776689,5.178976947,4
mp-745164,5.176091259,4
mp-680493,5.176091259,3
mp-559493,5.173186268,8
mp-669388,5.173186268,9
mp-772416,5.173186268,8
mp-556024,5.173186268,8
mp-14890,5.173186268,4
mp-733509,5.167317335,8
mp-561154,5.164352856,9
mp-9084,5.164352856,9
mp-505436,5.161368002,0
mp-772160,5.158362492,9
mp-17921,5.155336037,6
mp-650029,5.152288344,6
mp-24037,5.152288344,3
mp-558126,5.1430148,9
mp-20402,5.1430148,9
mp-756745,5.133538908,9
mp-18515,5.130333768,9
mp-762289,5.130333768,6
mp-10781,5.130333768,9
mp-31746,5.127104798,5
mp-7045,5.127104798,9
mp-623135,5.113943352,0
mp-18639,5.10720997,9
mp-555085,5.100370545,0
mp-556518,5.100370545,0
mp-649080,5.100370545,8
mp-676711,5.093421685,0
mp-720808,5.08278537,3
mp-744625,5.08278537,5
mp-5960,5.079181246,9
mp-740739,5.071882007,0
mp-9806,5.064457989,9
mp-689684,5.06069784,0
mp-779064,5.06069784,4
mp-735512,5.06069784,5
mp-29085,5.056904851,8
mp-561098,5.053078443,9
mp-769049,5.053078443,9
mp-676498,5.053078443,9
mp-755892,5.045322979,9
mp-764248,5.041392685,7
mp-27698,5.041392685,9
mp-561321,5.033423755,0
mp-765761,5.029383778,3
mp-707285,5.029383778,0
mp-581922,5.025305865,5
mp-573114,5.025305865,9
mp-542662,5.021189299,0
mp-649945,5.017033339,4
mp-622613,5.017033339,4
mp-707792,5.012837225,3
mp-641097,5.012837225,9
mp-680486,5.012837225,6
mp-764645,5.008600172,5
mp-605912,5.008600172,2
mp-561259,5.008600172,6
mp-672360,5.008600172,9
mp-777567,5.004321374,4
mp-8202,5.004321374,0
mp-770494,5,9
mp-555561,5,9
mp-667495,4.997386384,4
mp-28279,4.992553518,9
mp-554686,4.983626287,0
mp-704299,4.983175072,4
mp-736446,4.979548375,0
mp-540629,4.976808337,0
mp-675492,4.975431809,9
mp-677002,4.974050903,8
mp-555532,4.973127854,0
mp-707543,4.969415912,0
mp-849433,4.96425963,8
mp-696651,4.948901761,6
mp-557935,4.948412966,0
mp-735603,4.942999593,0
mp-755393,4.941014244,9
mp-8794,4.937016107,9
mp-744674,4.928395852,7
mp-556551,4.92788341,9
mp-561584,4.925827575,9
mp-581361,4.925312091,9
mp-4599,4.920645001,9
mp-642350,4.918554531,9
mp-573568,4.911690159,5
mp-772886,4.911690159,9
mp-703348,4.910090546,9
mp-640765,4.90579588,4
mp-31690,4.901458321,5
mp-3735,4.899273187,9
mp-722243,4.895974732,0
mp-34770,4.893206753,9
mp-695536,4.892094603,9
mp-776523,4.888179494,8
mp-554059,4.888179494,9
mp-558122,4.88592634,9
mp-6880,4.868056362,4
mp-775155,4.86569606,4
mp-753953,4.861534411,9
mp-698654,4.861534411,4
mp-649470,4.85308953,0
mp-560489,4.848804701,9
mp-651026,4.843232778,4
mp-735556,4.836324116,3
mp-706271,4.829946696,5
mp-695286,4.827369273,9
mp-708015,4.825426118,0
mp-654305,4.824776462,4
mp-680219,4.820201459,9
mp-720397,4.814247596,3
mp-696078,4.810232518,8
mp-540927,4.805500858,9
mp-738680,4.798650645,8
mp-707182,4.792391689,9
mp-17499,4.788875116,6
mp-28757,4.788168371,0
mp-669555,4.784617293,0
mp-556389,4.778874472,9
mp-15059,4.773054693,9
mp-510661,4.772321707,9
mp-559447,4.766412847,9
mp-570186,4.764176132,0
mp-770579,4.761927838,9
mp-695699,4.753583059,0
mp-696940,4.753583059,8
mp-735485,4.753583059,3
mp-583646,4.745855195,9
mp-722330,4.745855195,9
mp-738695,4.745074792,4
mp-667349,4.744292983,9
mp-684736,4.739572344,8
mp-780178,4.7355989,8
mp-684712,4.718501689,9
mp-780113,4.713490543,5
mp-722263,4.698970004,8
mp-707219,4.698100546,8
mp-558153,4.681241237,6
mp-505435,4.671172843,9
mp-557954,4.665580991,0
mp-556657,4.651278014,9
mp-540610,4.63447727,9
